Sentence,Perplexity,Min Prob,Label
"Overall , the benefit of these technologies overweight its problems occurred if people use it wisely .
",300.6814270019531,7385176.0,0
"The increasing in population of a country makes the government taking more difficulties of registers the members of each individual family and hence other factors existed as an obstacle of country development .
",205.661376953125,2105180.5,0
"By following the trend of improvement in technology , people can now easily tracked by using RFID ( radio-frequency identification ) by simply implant a RFID tags on human body .
",54.1348876953125,922180.375,0
"With this advantage , it will be easier for people to locate his friend or his family when they lost contact or in an urgent and also for police to investigate crimes .
",50.664852142333984,16595.416015625,0
"By taking an example in any country , there are crimes everyday and it is obvious to see that not all the culprits had been arrested and being punished .
",46.535274505615234,19073.57421875,0
"There are kidnaps everywhere and not all of the family can afford the ransom that acquired by kidnappers .
",68.46154022216797,3545903.75,0
"In that case , they would have no choice but to seek for the power of loyal police .
",52.67139053344727,130909.796875,0
"The detective will start investigate the first criminal scene and brainstorm for all the possibilities .
",190.9015045166016,68377.640625,0
"Reality kills people in mind .
",195.3762359619141,23675.79296875,0
"There is only 10 % of all the time of successfully pinpointed the kidnappers den and arrested all of them before they starts to harm the poor victim .
",97.9920654296875,177542.875,0
"In that sense , without a proper way to track human being , it is way too difficult to save those innocent life .
",55.52889251708984,6113.62451171875,0
"Also , not only the kidnappers and the victim need to be tracked down , but also jailbreakers .
",38.44071960449219,49398.359375,1
"Few years ago , there was a jailbreaker named Mat Selamat , one of the members of the terrorists of Osama , successfully escaped under the monitoring of a couple of cops in Singapore .
",118.64201354980467,6837751.0,0
"That was a rare case since Singapore is actually an absolutely safe country .
",78.00696563720703,15201.1962890625,0
"According to news , the police force had mobilized thousand of cops , each of them prepared on duty and patrol in an allocated place all over the country and after few months , none of them was able to find Mat Selamat and rearrested him .
",74.39726257324219,2481431.5,0
"People fell into panic when they knew that they had lost the harmony and peace in their country and the government had no choice but keep claiming that their country is still in safety mode .
",40.33270263671875,66197.953125,0
"If RFID comes into existence , this kind of cases can be totally avoided in no time .
",61.17992401123047,613645.8125,0
"Beside , if RFID is supposed to be use by the public , everyone will be able to locate their friends and also their dearest family .
",48.86867141723633,254312.625,0
"Nowadays , people use the all-purpose smart phone for communicating .
",60.32164001464844,5740.228515625,1
