Sentence,max_min_diff,Perplexity,flesch_reading_ease,flesch_reading_grade
"In addition , the national defense will be endangered if this tracking proposal is launched .
",10.408236265182495,114.55947875976562,31.89,12.3
"The technology is based on the chip implant or tag .
",8.439027428627014,109.55845642089844,69.79,6.0
"However , the chip implant can be retrieved out easily and replanted onto other people and so on the tag .
",11.170080870389938,222.2399139404297,43.73,11.9
"Mischief cases could actually cause a chaos on the checkpoint tracking record and a more serious issue if people do it ill-intentionally .
",11.746213048696518,162.78231811523438,40.69,13.1
"For example , a wanted person can escape out easily from a country and hide in another country with this method .
",9.598913788795471,46.96772384643555,42.72,12.3
"This tracking proposal creates a loophole in the net of justice rather than its original purpose .
",11.833076693117619,199.0518341064453,55.24,9.5
"In a nutshell , surveillance technology may provide a lot of convenience if being used appropriately .
",11.327805876731873,61.19559097290039,13.95,15.0
"However , it is fairly fragile which can be counter-used by criminals at current level .
",10.624704360961914,138.29347229003906,40.35,11.1
"I would stand against the idea of tracking individuals given its vulnerabilities of technology at present .
",9.45215779542923,231.67318725585938,29.86,13.1
"Nowadays , the improved human technology online is able to track different location for different people .
",10.780009120702744,124.2034912109375,13.95,15.0
"For instance , face book as the well known social media platform has the ability of tracking someone 's location .
",10.533066481351852,60.826904296875,52.19,10.7
"However , in some opinions , these auto-tracking services break the rule of privacy .
",10.918275833129883,122.61724853515625,25.46,12.7
"Some people do not want to be tracked as they feel it is not safe .
",6.87609925866127,20.17972183227539,98.55,3.2
"In my opinion , the developed surveillance technology can be used to track people and objects only if the tracked person agrees to receive this service .
",11.052540823817253,39.85310745239258,46.1,13.0
"There exist various advantages of using the surveillance technology .
",9.24962294101715,118.14318084716797,3.12,15.1
"The first example will be to track your personal items and prevent from losing it .
",6.324861288070679,77.90129089355469,64.71,8.0
"We all know that there is an application on iphone called where is my iphone .
",9.064737407548819,23.819181442260742,81.63,5.6
"It basically served to allocate your iphone 's position at any single time , For instance , if someone left his phone in a certain place , he can check his phone 's location by searching through the internet using another phone that has the same application if you are connected with your friends ' device .
",10.259519767016172,40.72235107421875,18.7,23.6
"You are able to find the location of your lost iphone by asking your friends as all the shared devices are able to see the location of each other .
",9.305684332735837,21.629138946533203,67.42,11.1
"Another good example of using tracking technology will be to find a way to the place that someone has never being there before .
",10.384773671627045,55.91423416137695,48.13,12.3
"For example , one person wants to visit his friends place in a new city .
",7.6331082582473755,35.354347229003906,74.19,6.4
"His friend is able to upload his location due to this advanced technology .
",9.235063732136041,83.3770980834961,58.28,8.4
"Then , the person is able to use GPS or other auto-tracking device to find the place even he has never gone to there before .
",9.867899669334292,37.30619812011719,64.04,10.3
"The radio-frequency device can be used on old people whose memory is not as good as young people as well .
",9.014836490154266,36.564022064208984,59.64,9.9
"For instance , when people getting old , they begin to loss their memory and sometimes they may not remember their way to home or other place .
",10.538759529590607,43.214664459228516,54.56,11.9
"If the old people always bring an auto-tracking device , it is much easier for the younger people to find them and it helps to guard the safety of the old people .
",10.703105837106705,30.396541595458984,56.93,13.0
"Although the auto-tracking device is quite powerful , it still has to be used in volunteering bases .
",17.53518944978714,91.61131286621094,38.32,11.9
"Without the agreement , people should not able to use this technology to track others .
",9.331290747970343,64.89035034179688,57.27,8.8
"For example , if the tracking technology is able to track everyone even strangers , this means your location at anytime is viewable to every single person online .
",11.237709412816912,45.8997802734375,36.63,14.6
"These kind of situation will cause crime as thieves may auto track you and you are not able to run out of them .
",12.172040064353496,86.70098876953125,81.97,7.5
"Therefore , we must agree with the statement before the technology is able to track us .
",11.940191993489861,64.57575225830078,64.71,8.0
"At the same time , our location should be protected from seen by the strangers .
",10.881634641438723,50.713096618652344,74.19,6.4
"All the conditions must be agreed by the person that agrees auto-tracking device to track him like , the time of tracking and who can view your location .
",14.953546464443207,81.79154205322266,60.99,11.5
